"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource","tf","idf","tf_idf"
"Ng37yAJscII","aldridge’s",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"Ng37yAJscII","fashion",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"Ng37yAJscII","lily",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"Ng37yAJscII","road",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
"Ng37yAJscII","runway",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-2.2512917986065,-0.00279663577466645
"Ng37yAJscII","secret",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"Ng37yAJscII","victoria’s",1,1,1,2016-11-12,"The 2016 Victoria’s Secret Fashion Show: Lily Aldridge’s Road to the Runway",141623,2649,31,49,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"npJgLWNrHYk","angel",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"npJgLWNrHYk","elsa",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"npJgLWNrHYk","friend",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"npJgLWNrHYk","game",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"npJgLWNrHYk","hosk",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"npJgLWNrHYk","madison",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"npJgLWNrHYk","utendahl",1,1,1,2017-07-31,"The Best Friend Game With Angel Elsa Hosk & Madison Utendahl",87708,2278,36,68,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"Plu4FdReOes","2016",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: What is Love?",72019,1761,14,55,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"Plu4FdReOes","fashion",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: What is Love?",72019,1761,14,55,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"Plu4FdReOes","love",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: What is Love?",72019,1761,14,55,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"Plu4FdReOes","secret",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: What is Love?",72019,1761,14,55,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"Plu4FdReOes","victoria’s",1,1,1,2016-12-12,"The 2016 Victoria’s Secret Fashion Show: What is Love?",72019,1761,14,55,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"QF7jTlbj9cc","angel",1,1,1,2017-10-09,"Train Like An Angel: Focus On Form With Dogpound",41317,1119,11,40,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"QF7jTlbj9cc","dogpound",1,1,1,2017-10-09,"Train Like An Angel: Focus On Form With Dogpound",41317,1119,11,40,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"QF7jTlbj9cc","focus",1,1,1,2017-10-09,"Train Like An Angel: Focus On Form With Dogpound",41317,1119,11,40,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"QF7jTlbj9cc","form",1,1,1,2017-10-09,"Train Like An Angel: Focus On Form With Dogpound",41317,1119,11,40,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"QF7jTlbj9cc","train",1,1,1,2017-10-09,"Train Like An Angel: Focus On Form With Dogpound",41317,1119,11,40,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"t5hrkmaoKx4","angel",1,1,1,2017-11-06,"Train Like An Angel Master Class",205590,5917,54,170,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"t5hrkmaoKx4","class",1,1,1,2017-11-06,"Train Like An Angel Master Class",205590,5917,54,170,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"t5hrkmaoKx4","master",1,1,1,2017-11-06,"Train Like An Angel Master Class",205590,5917,54,170,"VS",803,0.0012453300124533,0.00124223602484472,-0.916290731874155,-0.00113824935636541
"t5hrkmaoKx4","train",1,1,1,2017-11-06,"Train Like An Angel Master Class",205590,5917,54,170,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"VliZyDraYeI","2016",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"VliZyDraYeI","adriana",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"VliZyDraYeI","fashion",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"VliZyDraYeI","lima’s",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"VliZyDraYeI","road",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
"VliZyDraYeI","runway",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-2.2512917986065,-0.00279663577466645
"VliZyDraYeI","secret",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"VliZyDraYeI","victoria’s",1,1,1,2016-11-20,"The 2016 Victoria’s Secret Fashion Show: Adriana Lima’s Road to the Runway",366159,7243,34,330,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"Wm2xZmdtbkY","angel",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"Wm2xZmdtbkY","bra",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"Wm2xZmdtbkY","fantasy",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,-1.38629436111989,-0.00172210479642222
"Wm2xZmdtbkY","intel",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"Wm2xZmdtbkY","means",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"Wm2xZmdtbkY","wear",1,1,1,2017-11-02,"Angel Intel: What it Means to Wear the Fantasy Bra",254511,6450,49,207,"VS",803,0.0012453300124533,0.00124223602484472,-1.50407739677627,-0.00186841912643015
"WtpUE1yt5lA","anderson",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"WtpUE1yt5lA","angel",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"WtpUE1yt5lA","fitness",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"WtpUE1yt5lA","time",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"WtpUE1yt5lA","tracy",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"WtpUE1yt5lA","train",1,1,1,2017-10-17,"Train Like An Angel: Making Time For Fitness With Tracy Anderson",50127,1105,33,40,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"yoJ1n6MBHuI","3",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"yoJ1n6MBHuI","305",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"yoJ1n6MBHuI","angel",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"yoJ1n6MBHuI","butt",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"yoJ1n6MBHuI","fitness",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"yoJ1n6MBHuI","moves",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"yoJ1n6MBHuI","train",1,1,1,2017-10-03,"Train Like An Angel: 3 Moves For a Better Butt with 305 Fitness",70314,2007,21,79,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"yzo1Ro1TW8M","3",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"yzo1Ro1TW8M","angel",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"yzo1Ro1TW8M","beth",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"yzo1Ro1TW8M","cooke",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"yzo1Ro1TW8M","day",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-0.916290731874155,-0.00113824935636541
"yzo1Ro1TW8M","moves",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"yzo1Ro1TW8M","start",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"yzo1Ro1TW8M","train",1,1,1,2017-10-30,"Train Like An Angel: 3 Moves To Start Your Day With Beth Cooke",38235,1106,14,25,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"zckHzvpxGpA","2016",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"zckHzvpxGpA","fashion",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"zckHzvpxGpA","jasmine",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"zckHzvpxGpA","road",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
"zckHzvpxGpA","runway",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-2.2512917986065,-0.00279663577466645
"zckHzvpxGpA","secret",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"zckHzvpxGpA","tookes",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"zckHzvpxGpA","victoria’s",1,1,1,2016-11-02,"The 2016 Victoria’s Secret Fashion Show: Jasmine Tookes’ Road to the Runway",253727,3750,66,169,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"1iaEIABKFKM","angel",1,1,1,2017-10-09,"Train Like An Angel: All About The Stretch With Dogpound",31706,1021,13,36,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"1iaEIABKFKM","dogpound",1,1,1,2017-10-09,"Train Like An Angel: All About The Stretch With Dogpound",31706,1021,13,36,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"1iaEIABKFKM","stretch",1,1,1,2017-10-09,"Train Like An Angel: All About The Stretch With Dogpound",31706,1021,13,36,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"1iaEIABKFKM","train",1,1,1,2017-10-09,"Train Like An Angel: All About The Stretch With Dogpound",31706,1021,13,36,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"AUSeEz_yhLE","angels",1,1,1,2017-04-07,"Victoria’s Secret Angels Land in China",143908,3375,31,169,"VS",803,0.0012453300124533,0.00124223602484472,-2.30258509299405,-0.00286035415278763
"AUSeEz_yhLE","china",1,1,1,2017-04-07,"Victoria’s Secret Angels Land in China",143908,3375,31,169,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"AUSeEz_yhLE","land",1,1,1,2017-04-07,"Victoria’s Secret Angels Land in China",143908,3375,31,169,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"AUSeEz_yhLE","secret",1,1,1,2017-04-07,"Victoria’s Secret Angels Land in China",143908,3375,31,169,"VS",803,0.0012453300124533,0.00124223602484472,-4.0517849478033,-0.00503327322708485
"AUSeEz_yhLE","victoria’s",1,1,1,2017-04-07,"Victoria’s Secret Angels Land in China",143908,3375,31,169,"VS",803,0.0012453300124533,0.00124223602484472,-4.01638302075239,-0.00498929567795328
"BQcOqpuuFUs","angels",1,1,1,2017-10-27,"The Angels + Balmain’s Olivier Rousteing",255080,5252,38,228,"VS",803,0.0012453300124533,0.00124223602484472,-2.30258509299405,-0.00286035415278763
"BQcOqpuuFUs","balmain’s",1,1,1,2017-10-27,"The Angels + Balmain’s Olivier Rousteing",255080,5252,38,228,"VS",803,0.0012453300124533,0.00124223602484472,0.693147180559945,0.000861052398211112
"BQcOqpuuFUs","olivier",1,1,1,2017-10-27,"The Angels + Balmain’s Olivier Rousteing",255080,5252,38,228,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"BQcOqpuuFUs","rousteing",1,1,1,2017-10-27,"The Angels + Balmain’s Olivier Rousteing",255080,5252,38,228,"VS",803,0.0012453300124533,0.00124223602484472,-1.09861228866811,-0.00136473576232063
"fz5yt6JKv2E","3",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-1.70474809223843,-0.00211769949346388
"fz5yt6JKv2E","305",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"fz5yt6JKv2E","angel",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-2.39789527279837,-0.00297875189167499
"fz5yt6JKv2E","dance",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"fz5yt6JKv2E","fitness",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-0.405465108108164,-0.000503683364109521
"fz5yt6JKv2E","moves",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-0.693147180559945,-0.000861052398211112
"fz5yt6JKv2E","train",1,1,1,2017-10-03,"Train Like An Angel: 3 Dance Moves With 305 Fitness",35973,904,12,48,"VS",803,0.0012453300124533,0.00124223602484472,-1.79175946922805,-0.00222578816053175
"hntY0JAlczE","2016",1,1,1,2016-11-05,"The 2016 Victoria’s Secret Fashion Show: Josephine Skriver’s Road to the Runway",281921,4774,55,188,"VS",803,0.0012453300124533,0.00124223602484472,-3.48124008933569,-0.00432452185010645
"hntY0JAlczE","fashion",1,1,1,2016-11-05,"The 2016 Victoria’s Secret Fashion Show: Josephine Skriver’s Road to the Runway",281921,4774,55,188,"VS",803,0.0012453300124533,0.00124223602484472,-3.3499040872746,-0.00416137153698709
"hntY0JAlczE","josephine",1,1,1,2016-11-05,"The 2016 Victoria’s Secret Fashion Show: Josephine Skriver’s Road to the Runway",281921,4774,55,188,"VS",803,0.0012453300124533,0.00124223602484472,0,0
"hntY0JAlczE","road",1,1,1,2016-11-05,"The 2016 Victoria’s Secret Fashion Show: Josephine Skriver’s Road to the Runway",281921,4774,55,188,"VS",803,0.0012453300124533,0.00124223602484472,-2.07944154167984,-0.00258315719463334
