"source","word","n","total","freq","tf","idf","tf_idf"
"VS","stories",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","strapless",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","stream",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","stress",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","swanepoel",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","sync",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","time",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","trailer",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","utendahl",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","verite",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","video",1,148,0.00675675675675676,0.00124223602484472,0,0
"VS","vote",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","wax",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
"VS","xo",1,148,0.00675675675675676,0.00124223602484472,0.693147180559945,0.000861052398211112
