"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source"
"eX_ChUOi6Dc","met",1,1,1,2018-05-08,"Tiffany Haddish and Karlie Kloss on Dancing With Michael B. Jordan | Met Gala 2018 With Liza Koshy",570478,15030,92,329,"Vogue"
"eX_ChUOi6Dc","michael",1,1,1,2018-05-08,"Tiffany Haddish and Karlie Kloss on Dancing With Michael B. Jordan | Met Gala 2018 With Liza Koshy",570478,15030,92,329,"Vogue"
"eX_ChUOi6Dc","tiffany",1,1,1,2018-05-08,"Tiffany Haddish and Karlie Kloss on Dancing With Michael B. Jordan | Met Gala 2018 With Liza Koshy",570478,15030,92,329,"Vogue"
"exfR9QMN9Mk","céline",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","couture",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","dion",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","paris",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","season",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","takes",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"exfR9QMN9Mk","vogue",1,1,1,2017-07-20,"Céline Dion Takes Paris in the Best Couture Looks of the Season | Vogue",711368,12513,386,712,"Vogue"
"F0TNJHPb39c","elle",1,1,1,2017-05-10,"Elle Fanning's Fan Fantasy | Vogue",828300,42112,306,759,"Vogue"
"F0TNJHPb39c","fan",1,1,1,2017-05-10,"Elle Fanning's Fan Fantasy | Vogue",828300,42112,306,759,"Vogue"
"F0TNJHPb39c","fanning's",1,1,1,2017-05-10,"Elle Fanning's Fan Fantasy | Vogue",828300,42112,306,759,"Vogue"
"F0TNJHPb39c","fantasy",1,1,1,2017-05-10,"Elle Fanning's Fan Fantasy | Vogue",828300,42112,306,759,"Vogue"
"F0TNJHPb39c","vogue",1,1,1,2017-05-10,"Elle Fanning's Fan Fantasy | Vogue",828300,42112,306,759,"Vogue"
"FJAZkC9d43c","beauty",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","eye's",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","jonathan",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","ness",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","products",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","queer",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","shops",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","van",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FJAZkC9d43c","vogue",1,1,1,2018-06-19,"Queer Eye's Jonathan Van Ness Shops for Beauty Products | Vogue",163457,5716,65,206,"Vogue"
"FrBGUzdZ6PU","barrymore’s",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"FrBGUzdZ6PU","drew",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"FrBGUzdZ6PU","genius",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"FrBGUzdZ6PU","guide",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"FrBGUzdZ6PU","secrets",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"FrBGUzdZ6PU","vogue",1,1,1,2017-01-09,"Drew Barrymore’s Genius Guide to On-the-Go Beauty | Beauty Secrets | Vogue",853656,11476,194,396,"Vogue"
"ggpoZyF2lU0","adriana",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"ggpoZyF2lU0","lima’s",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"ggpoZyF2lU0","secret",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"ggpoZyF2lU0","sleepover",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"ggpoZyF2lU0","victoria’s",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"ggpoZyF2lU0","vogue",1,1,1,2017-11-29,"Adriana Lima’s Victoria’s Secret Sleepover | Vogue",1331391,27971,648,720,"Vogue"
"GhKmxtGTcCw","5",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","9",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","elsa",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","ft",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","hosk",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","inside",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","joan",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","kate",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","office",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","smalls",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","upton",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"GhKmxtGTcCw","workin",1,1,1,2017-09-29,"Workin’ 9 to 5: Inside the Vogue Office! ft. Kate Upton, Elsa Hosk, Joan Smalls & More | Vogue",338820,12239,115,333,"Vogue"
"gS3vDMYNuDQ","beauty",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","browning",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","curl",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","dear",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","logan",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","master",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","people’s",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","pop",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","secrets",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"gS3vDMYNuDQ","white",1,1,1,2017-05-30,"How to Master Your Curl Pop Like Dear White People’s Logan Browning | Beauty Secrets",1118238,35298,488,1307,"Vogue"
"GuKSrYux-Is","2018",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","artistic",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","aspirations",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","cole",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","gala",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","interning",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","koshy",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","liza",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"GuKSrYux-Is","sprouse",1,1,1,2018-05-08,"Cole Sprouse on Interning at the Met and His Artistic Aspirations | Met Gala 2018 With Liza Koshy",1396037,49041,162,1115,"Vogue"
"HHxRBljtoqU","73",1,1,1,2016-09-15,"73 Questions With Simone Biles | Vogue",4322871,49663,2520,3426,"Vogue"
"HHxRBljtoqU","biles",1,1,1,2016-09-15,"73 Questions With Simone Biles | Vogue",4322871,49663,2520,3426,"Vogue"
"HHxRBljtoqU","questions",1,1,1,2016-09-15,"73 Questions With Simone Biles | Vogue",4322871,49663,2520,3426,"Vogue"
"HHxRBljtoqU","simone",1,1,1,2016-09-15,"73 Questions With Simone Biles | Vogue",4322871,49663,2520,3426,"Vogue"
"HHxRBljtoqU","vogue",1,1,1,2016-09-15,"73 Questions With Simone Biles | Vogue",4322871,49663,2520,3426,"Vogue"
"IkV5VpEROW0","73",1,1,1,2018-01-31,"73 Questions With Donatella Versace | Vogue",3311371,75686,1639,4105,"Vogue"
"IkV5VpEROW0","donatella",1,1,1,2018-01-31,"73 Questions With Donatella Versace | Vogue",3311371,75686,1639,4105,"Vogue"
"IkV5VpEROW0","questions",1,1,1,2018-01-31,"73 Questions With Donatella Versace | Vogue",3311371,75686,1639,4105,"Vogue"
"IkV5VpEROW0","versace",1,1,1,2018-01-31,"73 Questions With Donatella Versace | Vogue",3311371,75686,1639,4105,"Vogue"
"IkV5VpEROW0","vogue",1,1,1,2018-01-31,"73 Questions With Donatella Versace | Vogue",3311371,75686,1639,4105,"Vogue"
"jKPU56RDiHY","dakota",1,1,1,2017-01-13,"Dakota Johnson Finds Her Inner Supermodel | Vogue",1492165,30403,392,631,"Vogue"
"jKPU56RDiHY","johnson",1,1,1,2017-01-13,"Dakota Johnson Finds Her Inner Supermodel | Vogue",1492165,30403,392,631,"Vogue"
"jKPU56RDiHY","supermodel",1,1,1,2017-01-13,"Dakota Johnson Finds Her Inner Supermodel | Vogue",1492165,30403,392,631,"Vogue"
"jKPU56RDiHY","vogue",1,1,1,2017-01-13,"Dakota Johnson Finds Her Inner Supermodel | Vogue",1492165,30403,392,631,"Vogue"
"JzD0xJ-pa2M","bergdorf",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","bodegas",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","cheetos",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","door",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","hill",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","hot",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","supermodel",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","taylor",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"JzD0xJ-pa2M","vogue",1,1,1,2016-12-20,"Bergdorf! Bodegas! Hot Cheetos! Taylor Hill Is the Supermodel Next Door | Vogue",1342217,23101,481,817,"Vogue"
"lK23-zm-qQQ","elsesser’s",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","glowing",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","guide",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","model",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","paloma",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","skin",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"lK23-zm-qQQ","vogue",1,1,1,2017-09-25,"Model Paloma Elsesser’s Guide to Glowing Skin | Vogue",780266,20637,142,437,"Vogue"
"LlulrMDm7tc","model",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","pre",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","sampaio’s",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","sara",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","secret",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","victoria's",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","vogue",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LlulrMDm7tc","workout",1,1,1,2017-11-20,"Model Sara Sampaio’s Pre-Victoria's Secret Show Workout | Vogue",490302,12813,95,240,"Vogue"
"LSkArppTAMo","73",1,1,1,2018-06-18,"The Best of 73 Questions | Vogue",660813,22634,195,837,"Vogue"
"LSkArppTAMo","questions",1,1,1,2018-06-18,"The Best of 73 Questions | Vogue",660813,22634,195,837,"Vogue"
"LSkArppTAMo","vogue",1,1,1,2018-06-18,"The Best of 73 Questions | Vogue",660813,22634,195,837,"Vogue"
"LSlwVJaZSe4","aquaria",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","beauty",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","drag",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","pride",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","race",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","ready",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","rupaul’s",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","secrets",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","star",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","vogue",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"LSlwVJaZSe4","week",1,1,1,2018-06-06,"RuPaul’s Drag Race Star Aquaria Gets Ready for Pride Week | Beauty Secrets | Vogue",774276,33098,567,1396,"Vogue"
"mDzx33NTg20","24",1,1,1,2018-06-21,"24 Hours With Yanis Marshall | Vogue",528598,22804,474,892,"Vogue"
"mDzx33NTg20","hours",1,1,1,2018-06-21,"24 Hours With Yanis Marshall | Vogue",528598,22804,474,892,"Vogue"
"mDzx33NTg20","marshall",1,1,1,2018-06-21,"24 Hours With Yanis Marshall | Vogue",528598,22804,474,892,"Vogue"
"mDzx33NTg20","vogue",1,1,1,2018-06-21,"24 Hours With Yanis Marshall | Vogue",528598,22804,474,892,"Vogue"
"mDzx33NTg20","yanis",1,1,1,2018-06-21,"24 Hours With Yanis Marshall | Vogue",528598,22804,474,892,"Vogue"
"MRFCVG85X_s","monday",1,1,1,2016-02-22,"Watch the First Monday in May Trailer",539999,5006,87,171,"Vogue"
"MRFCVG85X_s","trailer",1,1,1,2016-02-22,"Watch the First Monday in May Trailer",539999,5006,87,171,"Vogue"
"MRFCVG85X_s","watch",1,1,1,2016-02-22,"Watch the First Monday in May Trailer",539999,5006,87,171,"Vogue"
"nGB-a4p0eCU","bada",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","bitches",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","cl",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","joey",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","models",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","mv",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","nyfw",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","posse",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
"nGB-a4p0eCU","vogue",1,1,1,2016-02-26,"CL, Joey Bada$$ and a Posse of Models Show Off the Best Looks of NYFW | Hello Bitches MV | Vogue",1721695,51276,915,1103,"Vogue"
