"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource"
"X9TgP3LRJvc","taylor’s",1,1,1,2017-01-18,"Teyana Taylor’s New Dance Workout Is the Only Fitspiration You Need | Vogue",1625198,21773,977,473,"Vogue",2423,0.000412711514651259
"X9TgP3LRJvc","teyana",1,1,1,2017-01-18,"Teyana Taylor’s New Dance Workout Is the Only Fitspiration You Need | Vogue",1625198,21773,977,473,"Vogue",2423,0.000412711514651259
"X9TgP3LRJvc","vogue",1,1,1,2017-01-18,"Teyana Taylor’s New Dance Workout Is the Only Fitspiration You Need | Vogue",1625198,21773,977,473,"Vogue",2423,0.000412711514651259
"X9TgP3LRJvc","workout",1,1,1,2017-01-18,"Teyana Taylor’s New Dance Workout Is the Only Fitspiration You Need | Vogue",1625198,21773,977,473,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","finalists",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","inspired",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","instagram",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","movie",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","posts",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","share",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"xWmWxdohFyY","vogue",1,1,1,2016-11-11,"The Finalists Share Their Movie-Inspired Instagram Posts | Vogue",192072,1324,22,30,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","america",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","catholicism",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","coming",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","gala",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","issa",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","meets",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","met",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","moment",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","rae",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","ready",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yKs6Voon6Ls","vogue",1,1,1,2018-05-09,"Issa Rae Gets Ready for Her Coming to America-Meets-Catholicism Moment at the Met Gala | Vogue",74598,1670,55,85,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","creative",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","emma",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","fashion",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","final",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","katy",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","perry",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","stone",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","vogue",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"yMQsG39DdbA","watch",1,1,1,2016-11-11,"Emma Stone & Katy Perry Watch the Creative Final Fashion Show | Vogue",422102,4680,138,204,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","bella",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","hadid",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","hang",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","house",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","vogue",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"_0Q-5yol0A8","wang",1,1,1,2017-09-09,"How to Hang With Bella Hadid and the House of Wang | Vogue",162330,4608,168,151,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","2017",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","angelina",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","chopra",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","fashion",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","jolie",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","moment",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","priyanka",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"-Rz-bttm5sE","pulls",1,1,1,2017-05-03,"Priyanka Chopra Pulls an Angelina Jolie Fashion Moment at Her First Met Gala | Met Gala 2017",648466,6789,340,404,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","fashion",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","helicopter",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","ready",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","ride",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","scott’s",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","travis",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","vogue",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"0XpjGRKkAcQ","week",1,1,1,2016-09-16,"Travis Scott’s Fashion Week Ride Is a Helicopter | Getting Ready | Vogue",38759,767,26,31,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","2016",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","diane",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","fall",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","fashion",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","furstenberg",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","ready",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","von",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","wear",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","week",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"45vuj7Mz4r4","york",1,1,1,2016-02-15,"Diane von Furstenberg Fall 2016 Ready-to-Wear | New York Fashion Week",36191,1240,11,42,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","2016",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","anna",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","fall",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","fashion",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","milan",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","vogue’s",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","week’s",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"7sDE0u6ybN0","wintour",1,1,1,2016-03-03,"Vogue’s Anna Wintour on Milan Fashion Week’s Fall 2016 Shows",32754,643,9,30,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","5",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","caroline",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","de",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","french",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","girl",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","maigret",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","model",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","step",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"8cnuNvf_Y3M","workout",1,1,1,2016-05-06,"The 5-Step French Girl Workout With Model Caroline de Maigret",515705,13233,191,178,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","2018",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","gala",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","koshy",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","liza",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","matching",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","met",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","migos",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","suits",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","versace",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"9_7c3G_4xzU","vogue",1,1,1,2018-05-08,"Migos on Their Matching Versace Suits | Met Gala 2018 With Liza Koshy | Vogue",569475,12776,166,534,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","beauty",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","beckham’s",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","minute",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","secrets",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","victoria",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"aWhFs0ndDsM","vogue",1,1,1,2016-08-15,"Victoria Beckham’s Five-Minute Face | Beauty Secrets | Vogue",4968281,33681,3056,1094,"Vogue",2423,0.000412711514651259
"CxRJtHQoJpU","fenty",1,1,1,2016-09-29,"Rihanna on How to Rock Her Fenty x Puma Looks | Vogue",167030,2513,60,107,"Vogue",2423,0.000412711514651259
"CxRJtHQoJpU","puma",1,1,1,2016-09-29,"Rihanna on How to Rock Her Fenty x Puma Looks | Vogue",167030,2513,60,107,"Vogue",2423,0.000412711514651259
"CxRJtHQoJpU","rihanna",1,1,1,2016-09-29,"Rihanna on How to Rock Her Fenty x Puma Looks | Vogue",167030,2513,60,107,"Vogue",2423,0.000412711514651259
"CxRJtHQoJpU","rock",1,1,1,2016-09-29,"Rihanna on How to Rock Her Fenty x Puma Looks | Vogue",167030,2513,60,107,"Vogue",2423,0.000412711514651259
"CxRJtHQoJpU","vogue",1,1,1,2016-09-29,"Rihanna on How to Rock Her Fenty x Puma Looks | Vogue",167030,2513,60,107,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","10",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","2018",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","bella",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","gala",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","hadid",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","koshy",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","liza",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","met",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","pound",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","sewn",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","veil",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"H3fm7Hg9yXM","vogue",1,1,1,2018-05-08,"Bella Hadid on Her 10-Pound Sewn-In Veil | Met Gala 2018 With Liza Koshy | Vogue",1475385,24409,349,567,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","2018",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","globes",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","golden",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","jenner",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","kendall",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","ready",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hBAuahAXF1U","vogue",1,1,1,2018-01-09,"Kendall Jenner Gets Ready for the 2018 Golden Globes | Vogue",845924,14108,1114,799,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","céline",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","dion’s",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","gala",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","included",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","met",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","musical",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"hFHwH8R9pLQ","vogue",1,1,1,2017-05-04,"Céline Dion’s First Met Gala Included a Musical Number | Vogue",125504,1865,36,146,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","beauty",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","eyeshadow",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","french",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","girl",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","moody",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","secrets",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","soko’s",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","trick",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","ultimate",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","vogue",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"HtF-UWOwges","watch",1,1,1,2016-07-19,"Watch French It Girl Soko’s Trick for the Ultimate Moody Eyeshadow | Beauty Secrets | Vogue",569176,13874,731,416,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","cami",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","makes",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","morrone",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","post",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","smoothie",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","ultimate",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
"LxCD5czIJCc","workout",1,1,1,2016-04-29,"Cami Morrone Makes the Ultimate Post-Workout Smoothie",192440,4306,49,88,"Vogue",2423,0.000412711514651259
